bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
09,09461,5,5,2,1,18,35,2021-04-18 12:15:00,24,9
09,09462,7,11,8,2,7,55,2021-04-18 12:15:00,50,4
09,09463,3,6,4,1,8,33,2021-04-18 12:15:00,28,4
09,09464,3,7,1,1,13,20,2021-04-18 12:15:00,19,8
09,09471,2,2,0,2,6,10,2021-04-18 12:15:00,10,6
09,09472,1,0,0,1,5,2,2021-04-18 12:15:00,2,5
09,09474,2,3,2,2,6,8,2021-04-18 12:15:00,8,6
09,09475,2,9,8,2,4,13,2021-04-18 12:15:00,13,4
09,09476,1,3,0,1,2,12,2021-04-18 12:15:00,12,2
09,09477,1,8,7,1,4,23,2021-04-18 12:15:00,23,4
09,09478,3,5,5,3,10,35,2021-04-18 12:15:00,35,10
09,09479,2,2,1,2,13,7,2021-04-18 12:15:00,7,13
09,09561,2,4,1,2,8,17,2021-04-18 12:15:00,17,8
09,09562,5,26,24,3,22,121,2021-04-18 12:15:00,105,11
09,09563,3,10,5,1,3,46,2021-04-18 12:15:00,39,1
09,09564,12,43,31,6,39,165,2021-04-18 12:15:00,143,26
09,09565,1,1,0,1,2,2,2021-04-18 12:15:00,2,2
09,09571,3,6,3,3,9,14,2021-04-18 12:15:00,14,9
09,09572,1,2,2,1,0,5,2021-04-18 12:15:00,5,0
09,09574,3,6,6,3,3,23,2021-04-18 12:15:00,23,3
09,09575,2,3,3,2,6,39,2021-04-18 12:15:00,39,6
09,09576,1,1,0,1,1,5,2021-04-18 12:15:00,5,1
09,09577,2,4,1,2,4,12,2021-04-18 12:15:00,12,4
09,09661,3,11,6,1,2,52,2021-04-18 12:15:00,40,2
09,09662,4,12,5,2,10,59,2021-04-18 12:15:00,47,8
09,09663,4,18,15,2,28,105,2021-04-18 12:15:00,104,26
09,09671,1,1,1,1,3,4,2021-04-18 12:15:00,4,3
09,09672,4,3,2,4,4,39,2021-04-18 12:15:00,39,4
09,09673,1,28,6,1,16,125,2021-04-18 12:15:00,125,16
09,09674,2,1,1,2,2,7,2021-04-18 12:15:00,7,2
09,09675,1,1,1,1,1,7,2021-04-18 12:15:00,7,1
09,09676,1,1,1,1,1,9,2021-04-18 12:15:00,9,1
09,09677,1,1,1,1,2,6,2021-04-18 12:15:00,6,2
09,09678,2,1,0,2,2,4,2021-04-18 12:15:00,4,2
09,09679,1,1,1,1,1,8,2021-04-18 12:15:00,8,1
09,09761,6,30,10,3,28,125,2021-04-18 12:15:00,90,12
09,09762,1,9,5,1,1,15,2021-04-18 12:15:00,15,1
09,09763,3,5,1,1,11,31,2021-04-18 12:15:00,22,2
09,09764,3,10,5,1,3,26,2021-04-18 12:15:00,19,0
09,09771,2,5,5,2,1,17,2021-04-18 12:15:00,17,1
09,09772,2,3,1,2,5,8,2021-04-18 12:15:00,8,5
09,09773,2,6,4,2,2,12,2021-04-18 12:15:00,12,2
09,09774,4,10,5,4,11,35,2021-04-18 12:15:00,35,11
09,09775,2,6,1,2,4,13,2021-04-18 12:15:00,13,4
09,09776,2,4,0,2,4,8,2021-04-18 12:15:00,8,4
09,09777,3,6,1,3,4,14,2021-04-18 12:15:00,14,4
09,09778,2,2,0,2,3,9,2021-04-18 12:15:00,9,3
09,09779,3,8,6,3,2,21,2021-04-18 12:15:00,21,2
09,09780,2,8,6,2,1,15,2021-04-18 12:15:00,15,1
10,10041,9,37,16,7,27,152,2021-04-18 12:15:00,138,26
10,10042,1,0,0,1,6,6,2021-04-18 12:15:00,6,6
10,10043,5,1,1,3,8,28,2021-04-18 12:15:00,24,2
10,10044,4,2,0,3,12,47,2021-04-18 12:15:00,39,7
10,10045,4,25,10,2,39,152,2021-04-18 12:15:00,139,36
10,10046,1,1,1,1,3,10,2021-04-18 12:15:00,10,3
11,11000,64,311,220,41,153,1092,2021-04-18 12:15:00,1001,130
12,12051,4,7,2,3,18,53,2021-04-18 12:15:00,47,8
12,12052,3,16,11,2,31,70,2021-04-18 12:15:00,61,28
12,12053,1,7,6,1,3,12,2021-04-18 12:15:00,12,3
12,12054,6,14,10,4,20,60,2021-04-18 12:15:00,42,16
12,12060,2,10,7,2,9,56,2021-04-18 12:15:00,56,9
12,12061,5,9,1,5,4,33,2021-04-18 12:15:00,33,4
12,12062,3,9,4,3,2,16,2021-04-18 12:15:00,16,2
12,12063,4,7,3,2,4,19,2021-04-18 12:15:00,19,0
12,12064,3,9,6,3,1,22,2021-04-18 12:15:00,22,1
12,12065,5,12,8,5,9,26,2021-04-18 12:15:00,26,9
12,12066,1,4,1,1,1,17,2021-04-18 12:15:00,17,1
12,12067,3,13,5,3,19,44,2021-04-18 12:15:00,44,19
12,12068,3,14,7,3,3,49,2021-04-18 12:15:00,49,3
12,12069,3,10,8,3,5,62,2021-04-18 12:15:00,62,5
12,12070,2,5,2,2,2,12,2021-04-18 12:15:00,12,2
12,12071,3,1,0,3,9,11,2021-04-18 12:15:00,11,9
12,12072,2,0,0,2,2,8,2021-04-18 12:15:00,8,2
12,12073,4,3,0,4,8,28,2021-04-18 12:15:00,28,8
13,13003,4,11,8,2,24,86,2021-04-18 12:15:00,78,14
13,13004,3,10,7,1,17,60,2021-04-18 12:15:00,48,7
13,13071,7,12,8,5,10,72,2021-04-18 12:15:00,61,8
13,13072,6,4,1,4,18,31,2021-04-18 12:15:00,31,18
13,13073,3,4,2,3,8,37,2021-04-18 12:15:00,37,8
13,13074,2,2,2,2,6,8,2021-04-18 12:15:00,8,6
13,13075,9,20,5,7,32,141,2021-04-18 12:15:00,132,25
13,13076,7,5,4,7,31,93,2021-04-18 12:15:00,93,31
14,14511,7,49,29,3,19,165,2021-04-18 12:15:00,151,7
14,14521,7,48,26,6,5,83,2021-04-18 12:15:00,81,3
14,14522,5,18,12,5,8,42,2021-04-18 12:15:00,42,8
14,14523,6,29,18,5,9,56,2021-04-18 12:15:00,56,7
14,14524,6,45,30,5,10,92,2021-04-18 12:15:00,90,10
14,14612,15,48,36,6,43,237,2021-04-18 12:15:00,216,34
14,14625,7,28,15,6,11,56,2021-04-18 12:15:00,56,11
14,14626,7,16,9,6,17,49,2021-04-18 12:15:00,47,13
14,14627,5,19,12,5,12,51,2021-04-18 12:15:00,51,12
14,14628,6,15,8,6,2,171,2021-04-18 12:15:00,171,2
14,14713,11,62,28,7,48,281,2021-04-18 12:15:00,246,31
14,14729,4,14,7,3,17,41,2021-04-18 12:15:00,35,15
14,14730,8,8,5,8,17,44,2021-04-18 12:15:00,44,17
15,15001,3,6,3,1,15,33,2021-04-18 12:15:00,25,11
15,15002,10,38,12,5,43,249,2021-04-18 12:15:00,233,32
15,15003,9,14,13,6,22,184,2021-04-18 12:15:00,167,14
15,15081,2,5,3,2,0,16,2021-04-18 12:15:00,16,0
15,15082,3,8,2,3,21,29,2021-04-18 12:15:00,29,21
15,15083,2,2,2,2,2,11,2021-04-18 12:15:00,11,2
15,15084,3,10,5,3,2,31,2021-04-18 12:15:00,31,2
15,15085,5,14,4,4,8,52,2021-04-18 12:15:00,48,4
15,15086,2,3,3,2,2,24,2021-04-18 12:15:00,24,2
15,15087,3,12,4,3,3,21,2021-04-18 12:15:00,21,3
15,15088,2,8,1,2,3,19,2021-04-18 12:15:00,19,3
15,15089,4,11,7,4,5,32,2021-04-18 12:15:00,32,5
15,15090,3,3,1,2,4,20,2021-04-18 12:15:00,20,1
15,15091,4,7,4,2,8,25,2021-04-18 12:15:00,25,6
16,16051,3,23,10,2,10,63,2021-04-18 12:15:00,60,9
16,16052,1,24,13,1,1,49,2021-04-18 12:15:00,49,1
16,16053,3,24,14,1,17,108,2021-04-18 12:15:00,91,4
16,16054,2,14,11,1,8,26,2021-04-18 12:15:00,19,5
16,16055,1,1,1,1,3,13,2021-04-18 12:15:00,13,3
16,16056,1,9,6,1,3,21,2021-04-18 12:15:00,21,3
16,16061,2,7,2,2,2,15,2021-04-18 12:15:00,15,2
16,16062,4,14,10,3,16,44,2021-04-18 12:15:00,38,7
16,16063,3,20,10,3,16,59,2021-04-18 12:15:00,59,16
16,16064,4,1,0,3,4,13,2021-04-18 12:15:00,13,2
16,16065,1,2,0,1,1,6,2021-04-18 12:15:00,6,1
16,16066,2,14,6,2,3,39,2021-04-18 12:15:00,39,3
16,16067,2,9,5,2,8,12,2021-04-18 12:15:00,12,8
16,16068,1,3,2,1,0,6,2021-04-18 12:15:00,6,0
16,16069,1,0,0,1,1,5,2021-04-18 12:15:00,5,1
16,16070,3,5,3,2,4,13,2021-04-18 12:15:00,12,4
16,16071,3,19,15,3,13,74,2021-04-18 12:15:00,74,13
16,16072,1,1,0,1,4,4,2021-04-18 12:15:00,4,4
16,16073,1,11,5,1,4,17,2021-04-18 12:15:00,17,4
16,16074,1,0,0,1,0,8,2021-04-18 12:15:00,8,0
16,16075,1,3,1,1,0,5,2021-04-18 12:15:00,5,0
16,16076,1,4,2,1,3,9,2021-04-18 12:15:00,9,3
16,16077,2,6,5,1,4,25,2021-04-18 12:15:00,24,4

01,01001,3,4,3,2,5,37,2021-04-19 12:15:00,34,2
01,01002,5,11,11,3,53,113,2021-04-19 12:15:00,112,48
01,01003,2,5,4,2,27,108,2021-04-19 12:15:00,108,27
01,01004,1,0,0,1,4,21,2021-04-19 12:15:00,21,4
01,01051,1,0,0,1,1,37,2021-04-19 12:15:00,37,1
01,01053,2,2,1,2,3,15,2021-04-19 12:15:00,15,3
01,01054,3,1,1,3,10,14,2021-04-19 12:15:00,14,10
01,01055,3,1,1,3,8,40,2021-04-19 12:15:00,40,8
01,01056,2,5,0,2,2,34,2021-04-19 12:15:00,34,2
01,01057,1,2,1,1,6,6,2021-04-19 12:15:00,6,6
01,01058,5,5,3,3,13,29,2021-04-19 12:15:00,27,9
01,01059,1,1,0,1,4,20,2021-04-19 12:15:00,20,4
01,01060,4,6,3,4,17,77,2021-04-19 12:15:00,77,17
01,01061,3,4,1,1,14,29,2021-04-19 12:15:00,24,6
01,01062,3,6,3,3,9,25,2021-04-19 12:15:00,25,9
02,02000,34,110,66,24,102,554,2021-04-19 12:15:00,484,64
03,03101,7,16,5,5,31,101,2021-04-19 12:15:00,89,26
03,03102,2,9,6,2,6,23,2021-04-19 12:15:00,23,6
03,03103,3,9,3,1,3,32,2021-04-19 12:15:00,26,0
03,03151,1,6,2,1,0,12,2021-04-19 12:15:00,12,0
03,03153,3,5,3,3,1,25,2021-04-19 12:15:00,25,1
03,03154,1,7,6,1,0,18,2021-04-19 12:15:00,18,0
03,03155,2,2,2,2,7,13,2021-04-19 12:15:00,13,7
03,03157,1,3,3,1,3,16,2021-04-19 12:15:00,16,3
03,03158,1,1,0,1,4,12,2021-04-19 12:15:00,12,4
03,03159,8,32,24,7,30,138,2021-04-19 12:15:00,119,28
03,03241,19,58,39,16,43,347,2021-04-19 12:15:00,312,33
03,03251,3,0,0,3,1,17,2021-04-19 12:15:00,17,1
03,03252,6,5,3,4,18,54,2021-04-19 12:15:00,53,13
03,03254,7,8,2,4,22,50,2021-04-19 12:15:00,47,15
03,03255,1,1,0,1,3,8,2021-04-19 12:15:00,8,3
03,03256,1,2,2,1,0,21,2021-04-19 12:15:00,21,0
03,03257,1,8,2,1,0,22,2021-04-19 12:15:00,22,0
03,03351,2,9,4,1,2,28,2021-04-19 12:15:00,23,0
03,03352,2,3,0,2,6,6,2021-04-19 12:15:00,6,6
03,03353,3,6,5,3,5,29,2021-04-19 12:15:00,29,5
03,03354,1,1,1,1,0,6,2021-04-19 12:15:00,6,0
03,03355,3,4,2,1,12,29,2021-04-19 12:15:00,18,6
03,03356,3,1,0,2,6,8,2021-04-19 12:15:00,8,6
03,03357,3,6,1,2,8,24,2021-04-19 12:15:00,23,5
03,03358,2,5,3,2,3,14,2021-04-19 12:15:00,14,3
03,03359,3,8,4,2,5,26,2021-04-19 12:15:00,26,2
03,03360,2,4,3,2,3,73,2021-04-19 12:15:00,73,3
03,03361,2,1,0,2,1,14,2021-04-19 12:15:00,14,1
03,03401,1,1,0,1,2,13,2021-04-19 12:15:00,13,2
03,03402,1,2,1,1,9,10,2021-04-19 12:15:00,10,9
03,03403,6,19,11,3,16,110,2021-04-19 12:15:00,89,12
03,03404,5,21,12,4,24,98,2021-04-19 12:15:00,86,20
03,03405,2,5,3,1,8,18,2021-04-19 12:15:00,14,4
03,03451,3,3,2,2,9,24,2021-04-19 12:15:00,24,9
03,03452,4,5,1,3,3,34,2021-04-19 12:15:00,26,3
03,03453,3,3,1,3,3,20,2021-04-19 12:15:00,20,3
03,03454,10,13,8,6,32,61,2021-04-19 12:15:00,48,17
03,03455,2,3,1,2,6,27,2021-04-19 12:15:00,27,6
03,03456,1,6,3,1,6,19,2021-04-19 12:15:00,19,6
03,03457,6,4,1,4,8,24,2021-04-19 12:15:00,24,3
03,03458,1,3,1,1,0,6,2021-04-19 12:15:00,6,0
03,03459,7,3,2,6,24,77,2021-04-19 12:15:00,77,24
03,03460,5,3,2,3,8,26,2021-04-19 12:15:00,24,2
03,03461,2,6,1,2,1,12,2021-04-19 12:15:00,12,1
03,03462,1,1,1,1,0,8,2021-04-19 12:15:00,8,0
04,04011,10,42,27,9,14,150,2021-04-19 12:15:00,142,8
04,04012,4,8,6,3,15,43,2021-04-19 12:15:00,38,5
05,05111,14,49,30,11,20,279,2021-04-19 12:15:00,255,15
05,05112,16,35,24,9,30,178,2021-04-19 12:15:00,160,19
05,05113,15,45,37,12,37,349,2021-04-19 12:15:00,327,29
05,05114,7,16,7,4,11,80,2021-04-19 12:15:00,68,8
05,05116,6,14,3,4,9,83,2021-04-19 12:15:00,77,8
05,05117,2,9,4,2,5,33,2021-04-19 12:15:00,33,5
05,05119,7,19,7,4,14,68,2021-04-19 12:15:00,55,12
05,05120,1,11,7,1,1,29,2021-04-19 12:15:00,29,1
05,05122,4,21,12,3,11,70,2021-04-19 12:15:00,67,10
05,05124,7,32,26,5,21,126,2021-04-19 12:15:00,117,16
05,05154,8,13,7,5,15,57,2021-04-19 12:15:00,57,7
05,05158,7,17,11,6,7,61,2021-04-19 12:15:00,61,4
05,05162,7,15,9,5,16,92,2021-04-19 12:15:00,83,11
05,05166,4,15,4,4,2,31,2021-04-19 12:15:00,31,2
05,05170,11,29,14,8,29,104,2021-04-19 12:15:00,103,20
05,05314,18,43,28,11,17,273,2021-04-19 12:15:00,214,14
05,05315,31,121,76,18,33,423,2021-04-19 12:15:00,366,30
05,05316,5,14,7,2,14,76,2021-04-19 12:15:00,61,5
05,05334,13,26,20,7,24,284,2021-04-19 12:15:00,264,22
05,05358,7,12,8,5,14,56,2021-04-19 12:15:00,52,10
05,05362,7,16,10,7,15,59,2021-04-19 12:15:00,59,15
05,05366,3,5,1,3,4,25,2021-04-19 12:15:00,25,4
05,05370,3,5,2,3,0,37,2021-04-19 12:15:00,37,0
05,05374,6,20,8,6,16,72,2021-04-19 12:15:00,72,16
05,05378,4,13,8,4,5,35,2021-04-19 12:15:00,35,5
05,05382,7,19,7,6,10,77,2021-04-19 12:15:00,68,7
05,05512,2,2,1,2,11,29,2021-04-19 12:15:00,29,11
05,05513,7,16,10,4,23,81,2021-04-19 12:15:00,69,9
05,05515,9,17,12,7,33,234,2021-04-19 12:15:00,225,25
05,05554,6,20,8,5,14,63,2021-04-19 12:15:00,63,12
05,05558,5,4,1,3,10,28,2021-04-19 12:15:00,18,10
05,05562,15,46,22,14,36,190,2021-04-19 12:15:00,169,25
05,05566,7,10,3,5,27,77,2021-04-19 12:15:00,70,19
05,05570,6,11,6,5,13,33,2021-04-19 12:15:00,33,11
05,05711,6,23,14,4,20,136,2021-04-19 12:15:00,112,18
05,05754,4,12,6,4,3,47,2021-04-19 12:15:00,47,3
05,05758,5,8,5,3,10,53,2021-04-19 12:15:00,47,6
05,05762,6,0,0,5,13,22,2021-04-19 12:15:00,18,13
05,05766,2,8,5,2,3,47,2021-04-19 12:15:00,47,3
05,05770,9,22,14,6,32,190,2021-04-19 12:15:00,167,29
05,05774,7,20,16,5,16,80,2021-04-19 12:15:00,68,13
05,05911,8,21,10,6,28,161,2021-04-19 12:15:00,143,25
05,05913,9,30,18,9,36,244,2021-04-19 12:15:00,244,36
05,05914,7,17,8,5,13,77,2021-04-19 12:15:00,72,8
05,05915,7,9,3,5,16,75,2021-04-19 12:15:00,63,6
05,05916,4,19,12,4,8,55,2021-04-19 12:15:00,55,8
05,05954,8,12,8,6,40,97,2021-04-19 12:15:00,68,32
05,05958,10,12,4,9,32,72,2021-04-19 12:15:00,69,27
05,05962,10,31,15,8,18,105,2021-04-19 12:15:00,102,13
05,05966,3,4,2,3,7,21,2021-04-19 12:15:00,21,7
05,05970,8,17,8,7,29,113,2021-04-19 12:15:00,99,17
05,05974,9,8,3,7,14,70,2021-04-19 12:15:00,63,11
05,05978,8,11,6,8,18,91,2021-04-19 12:15:00,91,18
06,06411,7,17,9,4,16,91,2021-04-19 12:15:00,60,2
06,06412,17,82,31,12,36,255,2021-04-19 12:15:00,230,32
06,06413,4,18,7,2,13,83,2021-04-19 12:15:00,73,10
06,06414,6,22,14,4,18,83,2021-04-19 12:15:00,73,18
06,06431,5,8,1,5,10,32,2021-04-19 12:15:00,32,10
06,06432,2,16,13,2,1,25,2021-04-19 12:15:00,25,1
06,06433,2,10,2,2,2,20,2021-04-19 12:15:00,20,2
06,06434,2,7,2,2,3,23,2021-04-19 12:15:00,23,3
06,06435,7,19,6,4,11,74,2021-04-19 12:15:00,69,2
06,06436,2,13,5,2,2,31,2021-04-19 12:15:00,31,2
06,06437,2,24,13,2,1,125,2021-04-19 12:15:00,125,1
06,06438,2,15,8,2,0,21,2021-04-19 12:15:00,21,0
06,06439,2,3,2,2,3,13,2021-04-19 12:15:00,13,3
06,06440,5,12,7,5,0,70,2021-04-19 12:15:00,70,0
06,06531,6,45,34,4,22,215,2021-04-19 12:15:00,195,20
06,06532,2,5,1,2,4,46,2021-04-19 12:15:00,46,4
06,06533,4,16,11,4,7,47,2021-04-19 12:15:00,47,7
06,06534,3,17,11,3,21,130,2021-04-19 12:15:00,130,21
06,06535,4,5,2,4,7,19,2021-04-19 12:15:00,19,7
06,06611,6,27,10,6,27,129,2021-04-19 12:15:00,129,27
06,06631,5,23,7,3,14,77,2021-04-19 12:15:00,71,9
06,06632,4,18,10,3,15,45,2021-04-19 12:15:00,43,10
06,06633,4,4,2,4,10,24,2021-04-19 12:15:00,24,10
06,06634,3,5,4,3,10,23,2021-04-19 12:15:00,23,10
06,06635,7,6,1,7,24,88,2021-04-19 12:15:00,88,24
06,06636,3,8,2,3,7,25,2021-04-19 12:15:00,25,7
07,07111,6,15,5,4,34,77,2021-04-19 12:15:00,65,29
07,07131,2,3,1,2,4,14,2021-04-19 12:15:00,14,4
07,07132,2,5,1,2,5,9,2021-04-19 12:15:00,9,5
07,07133,6,3,2,4,19,31,2021-04-19 12:15:00,24,12
07,07134,2,0,0,2,8,14,2021-04-19 12:15:00,14,8
07,07135,2,0,0,2,6,7,2021-04-19 12:15:00,7,6
07,07137,3,7,3,3,16,22,2021-04-19 12:15:00,22,16
07,07138,8,14,3,5,19,52,2021-04-19 12:15:00,42,12
07,07140,2,3,0,2,8,8,2021-04-19 12:15:00,8,8
07,07141,5,7,6,5,5,26,2021-04-19 12:15:00,26,5
07,07143,4,6,4,4,9,21,2021-04-19 12:15:00,21,9
07,07211,6,8,4,3,21,65,2021-04-19 12:15:00,57,17
07,07231,2,3,1,2,6,18,2021-04-19 12:15:00,18,6
07,07232,2,1,0,2,6,9,2021-04-19 12:15:00,9,6
07,07233,2,2,1,2,2,14,2021-04-19 12:15:00,14,2
07,07235,2,1,1,2,7,10,2021-04-19 12:15:00,10,7
07,07311,1,4,2,1,1,12,2021-04-19 12:15:00,12,1
07,07312,3,14,5,1,24,89,2021-04-19 12:15:00,84,16
07,07313,3,5,2,2,9,19,2021-04-19 12:15:00,19,2
07,07314,6,27,13,4,19,100,2021-04-19 12:15:00,87,16
07,07315,2,20,12,2,12,101,2021-04-19 12:15:00,101,12
07,07316,1,4,3,1,2,13,2021-04-19 12:15:00,13,2
07,07317,2,3,1,1,3,13,2021-04-19 12:15:00,12,0
07,07318,3,13,7,2,3,25,2021-04-19 12:15:00,24,3
07,07319,3,7,2,1,8,44,2021-04-19 12:15:00,26,4
07,07320,1,0,0,1,6,8,2021-04-19 12:15:00,8,6
07,07331,1,1,0,1,1,6,2021-04-19 12:15:00,6,1
07,07332,2,4,1,2,3,11,2021-04-19 12:15:00,11,3
07,07333,2,2,1,2,5,7,2021-04-19 12:15:00,7,5
07,07334,2,7,4,2,2,19,2021-04-19 12:15:00,19,2
07,07335,1,1,0,1,8,6,2021-04-19 12:15:00,6,8
07,07336,1,2,1,1,0,16,2021-04-19 12:15:00,16,0
07,07337,2,0,0,2,5,8,2021-04-19 12:15:00,8,5
07,07339,1,2,0,1,1,11,2021-04-19 12:15:00,11,1
07,07340,1,0,0,1,7,2,2021-04-19 12:15:00,2,7
08,08111,12,53,27,10,40,230,2021-04-19 12:15:00,208,35
08,08115,6,16,7,4,5,44,2021-04-19 12:15:00,35,1
08,08116,8,24,12,4,5,76,2021-04-19 12:15:00,64,1
08,08117,5,14,7,3,12,37,2021-04-19 12:15:00,34,3
08,08118,5,26,18,4,1,99,2021-04-19 12:15:00,97,1
08,08119,4,25,14,2,6,55,2021-04-19 12:15:00,48,0
08,08121,3,17,9,1,15,44,2021-04-19 12:15:00,35,5
08,08125,2,9,4,2,7,43,2021-04-19 12:15:00,43,7
08,08126,1,2,1,1,0,7,2021-04-19 12:15:00,7,0
08,08127,4,15,8,2,8,42,2021-04-19 12:15:00,38,4
08,08128,4,4,4,3,37,31,2021-04-19 12:15:00,28,24
08,08135,2,7,5,1,2,18,2021-04-19 12:15:00,14,0
08,08136,8,16,7,4,11,62,2021-04-19 12:15:00,49,6
08,08211,3,10,8,1,7,21,2021-04-19 12:15:00,12,6
08,08212,6,22,12,4,9,120,2021-04-19 12:15:00,110,7
08,08215,3,14,4,3,12,41,2021-04-19 12:15:00,41,12
08,08216,2,0,0,2,1,9,2021-04-19 12:15:00,9,1
08,08221,8,26,18,6,40,207,2021-04-19 12:15:00,180,28
08,08222,6,26,18,3,15,111,2021-04-19 12:15:00,92,11
08,08225,3,5,2,3,5,15,2021-04-19 12:15:00,15,5
08,08226,4,8,3,4,3,36,2021-04-19 12:15:00,36,3
08,08231,4,12,7,2,10,54,2021-04-19 12:15:00,46,8
08,08235,2,6,3,2,4,16,2021-04-19 12:15:00,16,4
08,08236,2,4,1,2,4,9,2021-04-19 12:15:00,9,4
08,08237,1,3,2,1,1,11,2021-04-19 12:15:00,11,1
08,08311,7,28,17,4,52,174,2021-04-19 12:15:00,151,39
08,08315,3,4,0,3,2,27,2021-04-19 12:15:00,27,2
08,08316,3,12,3,3,4,88,2021-04-19 12:15:00,88,4
08,08317,8,20,9,6,21,72,2021-04-19 12:15:00,65,16
08,08325,2,4,1,2,1,9,2021-04-19 12:15:00,9,1
08,08326,6,10,1,2,8,49,2021-04-19 12:15:00,42,4
08,08327,1,3,1,1,1,11,2021-04-19 12:15:00,11,1
08,08335,10,13,4,6,20,73,2021-04-19 12:15:00,59,15
08,08336,2,3,1,2,3,26,2021-04-19 12:15:00,15,3
08,08337,1,4,3,1,0,9,2021-04-19 12:15:00,9,0
08,08415,3,10,2,1,10,34,2021-04-19 12:15:00,17,3
08,08416,5,14,13,2,9,97,2021-04-19 12:15:00,69,8
08,08417,1,8,4,1,6,19,2021-04-19 12:15:00,19,6
08,08421,5,28,22,4,21,114,2021-04-19 12:15:00,98,15
08,08425,2,6,2,2,4,10,2021-04-19 12:15:00,10,4
08,08426,1,9,2,1,0,14,2021-04-19 12:15:00,14,0
08,08435,5,6,3,3,17,49,2021-04-19 12:15:00,47,14
08,08436,6,16,8,4,20,50,2021-04-19 12:15:00,49,9
08,08437,2,5,3,2,3,11,2021-04-19 12:15:00,11,3
09,09161,1,18,9,1,10,45,2021-04-19 12:15:00,45,10
09,09162,36,110,59,25,47,534,2021-04-19 12:15:00,454,41
09,09163,3,10,6,1,9,37,2021-04-19 12:15:00,27,5
09,09171,3,7,1,2,3,25,2021-04-19 12:15:00,18,3
09,09172,3,3,2,3,5,17,2021-04-19 12:15:00,17,5
09,09173,2,6,4,2,0,24,2021-04-19 12:15:00,24,0
09,09174,1,4,2,1,3,25,2021-04-19 12:15:00,25,3
09,09175,1,3,1,1,4,14,2021-04-19 12:15:00,14,4
09,09176,3,3,2,3,10,43,2021-04-19 12:15:00,43,10
09,09177,1,4,0,1,0,19,2021-04-19 12:15:00,19,0
09,09178,1,6,2,1,0,14,2021-04-19 12:15:00,14,0
09,09179,1,5,3,1,1,11,2021-04-19 12:15:00,11,1
09,09180,4,9,4,2,10,61,2021-04-19 12:15:00,54,9
09,09181,2,1,0,1,7,6,2021-04-19 12:15:00,6,4
09,09182,1,0,0,1,5,17,2021-04-19 12:15:00,17,5
09,09183,1,4,2,1,3,11,2021-04-19 12:15:00,11,3
09,09184,2,0,0,2,2,8,2021-04-19 12:15:00,8,2
09,09185,4,3,0,2,14,21,2021-04-19 12:15:00,12,3
09,09186,1,2,2,1,2,6,2021-04-19 12:15:00,6,2
09,09187,5,11,6,5,5,60,2021-04-19 12:15:00,60,5
09,09188,6,8,4,5,15,42,2021-04-19 12:15:00,37,12
09,09189,4,11,7,3,4,49,2021-04-19 12:15:00,43,2
09,09190,3,2,2,3,9,15,2021-04-19 12:15:00,15,9
09,09261,5,13,7,3,10,55,2021-04-19 12:15:00,39,6
09,09262,4,8,5,2,12,35,2021-04-19 12:15:00,28,5
09,09263,1,9,7,1,4,26,2021-04-19 12:15:00,26,4
09,09271,2,12,9,2,4,34,2021-04-19 12:15:00,34,4
09,09272,2,3,2,2,5,13,2021-04-19 12:15:00,13,5
09,09273,3,6,2,3,3,10,2021-04-19 12:15:00,10,3
09,09274,1,5,1,1,0,6,2021-04-19 12:15:00,6,0
09,09275,2,11,4,2,0,27,2021-04-19 12:15:00,27,0
09,09276,2,6,4,2,4,9,2021-04-19 12:15:00,9,4
09,09277,2,4,4,2,0,16,2021-04-19 12:15:00,16,0
09,09278,2,6,5,2,2,9,2021-04-19 12:15:00,9,2
09,09279,2,4,2,2,3,19,2021-04-19 12:15:00,19,3
09,09361,3,8,4,1,12,21,2021-04-19 12:15:00,17,5
09,09362,7,51,37,4,43,178,2021-04-19 12:15:00,162,30
09,09363,3,11,7,1,9,55,2021-04-19 12:15:00,49,4
09,09371,1,3,2,1,1,9,2021-04-19 12:15:00,9,1
09,09372,1,7,6,1,2,12,2021-04-19 12:15:00,12,2
09,09373,1,4,4,1,1,21,2021-04-19 12:15:00,21,1
09,09375,2,2,1,2,3,11,2021-04-19 12:15:00,11,3
09,09376,4,4,2,4,9,14,2021-04-19 12:15:00,14,9
09,09377,2,6,2,2,7,12,2021-04-19 12:15:00,12,7
09,09461,5,5,2,1,21,32,2021-04-19 12:15:00,22,11
09,09462,7,11,8,2,6,56,2021-04-19 12:15:00,50,4
09,09463,3,7,5,1,7,34,2021-04-19 12:15:00,29,3
09,09464,3,6,0,1,9,24,2021-04-19 12:15:00,19,8
09,09471,2,2,0,2,4,12,2021-04-19 12:15:00,12,4
09,09472,1,0,0,1,5,2,2021-04-19 12:15:00,2,5
09,09474,2,3,2,2,5,9,2021-04-19 12:15:00,9,5
09,09475,2,9,8,2,4,13,2021-04-19 12:15:00,13,4
09,09476,1,3,1,1,4,10,2021-04-19 12:15:00,10,4
09,09477,1,9,7,1,3,24,2021-04-19 12:15:00,24,3
09,09478,3,5,5,3,8,37,2021-04-19 12:15:00,37,8
